353	329.569	701.088	0
354	330.894	740.151	0
355	332.218	683.053	0
356	333.542	656.009	0
357	334.867	635.999	0
358	336.191	651.03	0
359	337.515	705.075	0
360	338.84	794.244	0
361	340.164	716.108	0
362	341.488	635.984	0
363	342.813	589.905	0
364	344.137	618.962	0
365	345.462	628.985	0
366	346.786	612.939	0
367	348.11	635.989	0
368	349.435	606.945	0
369	350.759	637.982	0
370	352.083	658.034	0
371	353.408	662.034	0
372	354.732	656.016	0
373	356.057	656.029	0
374	357.381	629.982	0
375	358.705	603.935	0
376	360.03	580.913	0
377	361.354	629.976	0
378	362.678	600.929	0
379	364.003	631.991	0
380	365.327	584.901	0
381	366.651	611.952	0
382	367.976	594.921	0
383	369.3	547.834	0
384	370.625	591.916	0
385	371.949	597.93	0
386	373.273	507.803	0
387	374.598	596.916	0
388	375.922	572.883	0
389	377.246	528.834	0
390	378.571	583.911	0
391	379.895	539.823	0
392	381.219	572.898	0
393	382.544	537.851	0
394	383.868	661.03	0
395	385.193	1020.59	0
396	386.517	1058.64	0
397	387.841	834.313	0
398	389.166	610.957	0
399	390.49	587.91	0
400	391.814	508.803	0
401	393.139	561.878	0
402	394.463	531.797	0
403	395.788	546.863	0
404	397.112	526.817	0
405	398.436	521.824	0
406	399.761	509.797	0
407	401.085	521.819	0
408	402.409	569.88	0
409	403.734	537.828	0
410	405.058	551.866	0
411	406.382	529.813	0
412	407.707	529.822	0
413	409.031	532.832	0
414	410.356	546.833	0
415	411.68	558.876	0
416	413.004	528.809	0
417	414.329	531.83	0
418	415.653	462.722	0
419	416.977	524.812	0
420	418.302	522.822	0
421	419.626	549.859	0
422	420.95	518.809	0
423	422.275	518.805	0
424	423.599	485.768	0
425	424.924	478.742	0
426	426.248	467.735	0
427	427.572	488.76	0
428	428.897	538.832	0
429	430.221	476.738	0
430	431.545	510.799	0
431	432.87	495.767	0
432	434.194	519.808	0
433	435.519	516.799	0
434	436.843	478.748	0
435	438.167	505.775	0
436	439.492	497.779	0
437	440.816	490.775	0
438	442.14	448.682	0
439	443.465	464.743	0
440	444.789	518.802	0
441	446.113	475.738	0
442	447.438	474.74	0
443	448.762	448.691	0
444	450.087	492.764	0
445	451.411	518.801	0
446	452.735	486.75	0
447	454.06	474.747	0
448	455.384	578.897	0
449	456.708	1084.7	0
450	458.033	1219.9	0
451	459.357	795.225	0
452	460.681	489.776	0
453	462.006	455.713	0
454	463.33	434.691	0
455	464.655	477.74	0
456	465.979	433.681	0
457	467.303	446.689	0
458	468.628	415.654	0
459	469.952	429.666	0
460	471.276	434.676	0
461	472.601	428.671	0
462	473.925	397.622	0
463	475.25	400.629	0
464	476.574	420.657	0
465	477.898	412.642	0
466	479.223	456.703	0
467	480.547	483.763	0
468	481.871	1053.65	0
469	483.196	2374.7	0
470	484.52	2041.19	0
471	485.844	842.328	0
472	487.169	405.634	0
473	488.493	418.644	0
474	489.818	387.597	0
475	491.142	422.65	0
476	492.466	413.654	0
477	493.791	385.608	0
478	495.115	374.586	0
479	496.439	371.556	0
480	497.764	384.603	0
481	499.088	374.595	0
482	500.412	402.641	0
483	501.737	400.61	0
484	503.061	394.618	0
485	504.386	399.623	0
486	505.71	385.604	0
487	507.034	366.583	0
488	508.359	390.604	0
489	509.683	363.561	0
490	511.007	410.632	0
491	512.332	338.524	0
492	513.656	391.61	0
493	514.981	361.553	0
494	516.305	401.639	0
495	517.629	395.624	0
496	518.954	361.565	0
497	520.278	389.594	0
498	521.602	378.605	0
499	522.927	349.546	0
500	524.251	382.607	0
501	525.575	376.588	0
502	526.9	389.604	0
503	528.224	333.529	0
504	529.549	354.559	0
505	530.873	349.561	0
506	532.197	352.55	0
507	533.522	356.544	0
508	534.846	350.55	0
509	536.17	372.566	0
510	537.495	384.594	0
511	538.819	419.65	0
512	540.143	441.686	0
513	541.468	356.556	0
514	542.792	382.597	0
515	544.117	325.518	0
516	545.441	361.571	0
517	546.765	334.505	0
518	548.09	349.549	0
519	549.414	338.524	0
520	550.738	323.517	0
521	552.063	364.561	0
522	553.387	367.581	0
523	554.711	348.545	0
524	556.036	335.532	0
525	557.36	369.579	0
526	558.685	322.507	0
527	560.009	370.582	0
528	561.333	332.511	0
529	562.658	332.519	0
530	563.982	354.557	0
531	565.306	377.589	0
532	566.631	305.465	0
533	567.955	335.534	0
534	569.28	318.491	0
535	570.604	359.561	0
536	571.928	354.563	0
537	573.253	316.504	0
538	574.577	360.564	0
539	575.901	338.531	0
540	577.226	393.608	0
541	578.55	401.619	0
542	579.874	338.532	0
543	581.199	376.594	0
544	582.523	351.546	0
545	583.848	337.549	0
546	585.172	312.483	0
547	586.496	300.475	0
548	587.821	325.513	0
549	589.145	348.547	0
550	590.469	304.475	0
551	591.794	326.514	0
552	593.118	340.527	0
553	594.442	337.528	0
554	595.767	340.527	0
555	597.091	341.533	0
556	598.416	374.591	0
557	599.74	438.683	0
558	601.064	475.734	0
559	602.389	365.57	0
560	603.713	354.544	0
561	605.037	321.506	0
562	606.362	318.495	0
563	607.686	310.494	0
564	609.011	312.499	0
565	610.335	303.484	0
566	611.659	319.498	0
567	612.984	302.473	0
568	614.308	338.524	0
569	615.632	327.508	0
570	616.957	318.492	0
571	618.281	310.48	0
572	619.605	274.439	0
573	620.93	283.442	0
574	622.254	310.481	0
575	623.579	341.539	0
576	624.903	291.452	0
577	626.227	328.508	0
578	627.552	319.503	0
579	628.876	332.508	0
580	630.2	330.515	0
581	631.525	321.514	0
582	632.849	327.504	0
583	634.173	307.475	0
584	635.498	300.464	0
585	636.822	328.51	0
586	638.147	332.513	0
587	639.471	349.537	0
588	640.795	506.804	0
589	642.12	455.718	0
590	643.444	369.583	0
591	644.768	337.525	0
592	646.093	300.46	0
593	647.417	300.466	0
594	648.742	283.437	0
595	650.066	278.435	0
596	651.39	288.444	0
597	652.715	267.416	0
598	654.039	303.482	0
599	655.363	321.496	0
600	656.688	286.442	0
601	658.012	336.534	0
602	659.336	342.529	0
603	660.661	335.527	0
604	661.985	301.479	0
605	663.31	307.484	0
606	664.634	264.421	0
607	665.958	278.435	0
608	667.283	390.609	0
609	668.607	336.53	0
610	669.931	307.485	0
611	671.256	303.484	0
612	672.58	277.418	0
613	673.904	256.406	0
614	675.229	257.395	0
615	676.553	289.452	0
616	677.878	336.528	0
617	679.202	311.49	0
618	680.526	283.446	0
619	681.851	266.418	0
620	683.175	266.416	0
621	684.499	269.422	0
622	685.824	277.425	0
623	687.148	251.396	0
624	688.473	281.432	0
625	689.797	307.48	0
626	691.121	259.394	0
627	692.446	243.378	0
628	693.77	258.396	0
629	695.094	303.467	0
630	696.419	248.385	0
631	697.743	277.435	0
632	699.067	288.457	0
633	700.392	301.456	0
634	701.716	302.479	0
635	703.041	305.484	0
636	704.365	289.454	0
637	705.689	295.461	0
638	707.014	302.46	0
639	708.338	273.424	0
640	709.662	307.478	0
641	710.987	312.504	0
642	712.311	298.466	0
643	713.635	288.461	0
644	714.96	291.454	0
645	716.284	271.423	0
646	717.609	275.425	0
647	718.933	265.403	0
648	720.257	281.444	0
649	721.582	234.361	0
650	722.906	235.374	0
651	724.23	237.374	0
652	725.555	239.364	0
653	726.879	251.39	0
654	728.204	263.41	0
655	729.528	249.39	0
656	730.852	296.455	0
657	732.177	342.528	0
658	733.501	332.523	0
659	734.825	288.44	0
660	736.15	242.38	0
661	737.474	287.442	0
662	738.798	268.414	0
663	740.123	240.381	0
664	741.447	282.445	0
665	742.772	247.384	0
666	744.096	258.408	0
667	745.42	236.363	0
668	746.745	245.391	0
669	748.069	250.378	0
670	749.393	237.373	0
671	750.718	235.367	0
672	752.042	261.412	0
673	753.366	260.4	0
674	754.691	246.388	0
675	756.015	261.417	0
676	757.34	280.437	0
677	758.664	276.437	0
678	759.988	241.367	0
679	761.313	257.401	0
680	762.637	235.37	0
681	763.961	286.446	0
682	765.286	254.397	0
683	766.61	247.398	0
684	767.935	273.417	0
685	769.259	219.352	0
686	770.583	256.403	0
687	771.908	254.406	0
688	773.232	243.381	0
689	774.556	261.412	0
690	775.881	259.413	0
691	777.205	247.388	0
692	778.529	234.356	0
693	779.854	272.422	0
694	781.178	393.625	0
695	782.503	710.111	0
696	783.827	760.17	0
697	785.151	440.695	0
698	786.476	282.45	0
699	787.8	235.363	0
700	789.124	235.357	0
701	790.449	252.391	0
702	791.773	249.385	0
703	793.097	255.397	0
704	794.422	226.347	0
705	795.746	243.381	0
706	797.071	227.355	0
707	798.395	230.362	0
708	799.719	226.353	0
709	801.044	232.363	0
710	802.368	235.37	0
711	803.692	254.395	0
712	805.017	357.552	0
713	806.341	343.531	0
714	807.665	281.437	0
715	808.99	251.388	0
716	810.314	239.375	0
717	811.639	225.344	0
718	812.963	226.357	0
719	814.287	218.342	0
720	815.612	233.353	0
721	816.936	220.341	0
722	818.26	228.351	0
723	819.585	235.368	0
724	820.909	272.413	0
725	822.234	294.448	0
726	823.558	245.385	0
727	824.882	240.376	0
728	826.207	234.366	0
729	827.531	215.325	0
730	828.855	240.381	0
731	830.18	231.368	0
732	831.504	248.391	0
733	832.828	218.344	0
734	834.153	233.369	0
735	835.477	321.498	0
736	836.802	366.579	0
737	838.126	335.526	0
738	839.45	429.658	0
739	840.775	516.801	0
740	842.099	392.601	0
741	843.423	235.367	0
742	844.748	220.327	0
743	846.072	219.335	0
744	847.396	225.34	0
745	848.721	199.312	0
746	850.045	217.342	0
747	851.37	233.358	0
748	852.694	230.364	0
749	854.018	230.356	0
750	855.343	227.347	0
751	856.667	218.341	0
752	857.991	202.31	0
753	859.316	246.389	0
754	860.64	210.321	0
755	861.965	224.344	0
756	863.289	203.312	0
757	864.613	209.33	0
758	865.938	224.345	0
759	867.262	192.303	0
760	868.586	212.32	0
761	869.911	241.368	0
762	871.235	261.405	0
763	872.559	283.439	0
764	873.884	242.382	0
765	875.208	245.382	0
766	876.533	230.356	0
767	877.857	235.369	0
768	879.181	211.334	0
769	880.506	213.343	0
770	881.83	215.331	0
771	883.154	190.287	0
772	884.479	205.318	0
773	885.803	206.322	0
774	887.127	241.369	0
775	888.452	212.331	0
776	889.776	247.383	0
777	891.101	244.381	0
778	892.425	217.333	0
779	893.749	211.323	0
780	895.074	216.335	0
781	896.398	207.321	0
782	897.722	219.349	0
783	899.047	206.324	0
784	900.371	230.364	0
785	901.696	216.334	0
786	903.02	244.38	0
787	904.344	250.378	0
788	905.669	234.368	0
789	906.993	256.408	0
790	908.317	232.362	0
791	909.642	212.324	0
792	910.966	193.306	0
793	912.29	224.351	0
794	913.615	231.367	0
795	914.939	219.342	0
796	916.264	198.304	0
797	917.588	220.347	0
798	918.912	171.271	0
799	920.237	201.319	0
800	921.561	232.36	0
801	922.885	224.354	0
802	924.21	223.351	0
803	925.534	218.344	0
804	926.858	208.33	0
805	928.183	193.292	0
806	929.507	209.334	0
807	930.832	186.289	0
808	932.156	193.298	0
809	933.48	229.362	0
810	934.805	223.358	0
811	936.129	216.329	0
812	937.453	221.346	0
813	938.778	240.371	0
814	940.102	224.343	0
815	941.427	233.36	0
816	942.751	222.356	0
817	944.075	211.33	0
818	945.4	217.336	0
819	946.724	196.311	0
820	948.048	219.344	0
821	949.373	212.322	0
822	950.697	226.342	0
823	952.021	232.364	0
824	953.346	197.302	0
825	954.67	233.355	0
826	955.995	224.358	0
827	957.319	217.343	0
828	958.643	217.351	0
829	959.968	234.367	0
830	961.292	191.302	0
831	962.616	220.351	0
832	963.941	240.37	0
833	965.265	239.37	0
834	966.589	224.354	0
835	967.914	215.333	0
836	969.238	220.338	0
837	970.563	217.33	0
838	971.887	232.362	0
839	973.211	216.338	0
840	974.536	211.338	0
841	975.86	232.37	0
842	977.184	204.326	0
843	978.509	189.298	0
844	979.833	218.35	0
845	981.158	218.341	0
846	982.482	200.314	0
847	983.806	222.351	0
848	985.131	223.351	0
849	986.455	211.335	0
850	987.779	247.381	0
851	989.104	466.724	0
852	990.428	750.173	0
853	991.752	710.1	0
854	993.077	337.529	0
855	994.401	216.339	0
856	995.726	183.286	0
857	997.05	223.352	0
858	998.374	205.317	0
859	999.699	219.343	0
860	1001.02	202.32	0
861	1002.35	193.299	0
862	1003.67	224.362	0
863	1005	238.38	0
864	1006.32	208.317	0
865	1007.64	229.364	0
866	1008.97	206.317	0
867	1010.29	208.321	0
868	1011.62	193.304	0
869	1012.94	188.293	0
870	1014.27	205.316	0
871	1015.59	213.334	0
872	1016.92	182.283	0
873	1018.24	216.35	0
874	1019.56	240.369	0
875	1020.89	224.337	0
876	1022.21	191.3	0
877	1023.54	235.365	0
878	1024.86	257.409	0
879	1026.19	258.402	0
880	1027.51	261.405	0
881	1028.83	231.36	0
882	1030.16	225.346	0
883	1031.48	194.3	0
884	1032.81	214.339	0
885	1034.13	208.328	0
886	1035.46	218.344	0
887	1036.78	187.298	0
888	1038.11	215.341	0
889	1039.43	209.332	0
890	1040.75	235.365	0
891	1042.08	201.31	0
892	1043.4	215.341	0
893	1044.73	248.374	0
894	1046.05	206.324	0
895	1047.38	208.328	0
896	1048.7	232.366	0
897	1050.02	215.335	0
898	1051.35	202.315	0
899	1052.67	176.262	0
900	1054	247.385	0
901	1055.32	216.337	0
902	1056.65	197.304	0
903	1057.97	243.383	0
904	1059.3	220.332	0
905	1060.62	224.363	0
906	1061.94	228.358	0
907	1063.27	232.357	0
908	1064.59	217.334	0
909	1065.92	195.303	0
910	1067.24	227.359	0
911	1068.57	212.339	0
912	1069.89	226.347	0
913	1071.21	228.357	0
914	1072.54	242.37	0
915	1073.86	244.378	0
916	1075.19	232.36	0
917	1076.51	260.4	0
918	1077.84	242.384	0
919	1079.16	237.364	0
920	1080.48	249.397	0
921	1081.81	264.409	0
922	1083.13	214.345	0
923	1084.46	255.387	0
924	1085.78	225.338	0
925	1087.11	262.407	0
926	1088.43	256.391	0
927	1089.76	254.4	0
928	1091.08	232.359	0
929	1092.4	222.343	0
930	1093.73	237.376	0
931	1095.05	235.368	0
932	1096.38	218.342	0
933	1097.7	242.378	0
934	1099.03	217.335	0
935	1100.35	240.37	0
936	1101.67	228.357	0
937	1103	230.36	0
938	1104.32	273.427	0
939	1105.65	282.44	0
940	1106.97	449.708	0
941	1108.3	442.694	0
942	1109.62	305.473	0
943	1110.95	212.332	0
944	1112.27	220.34	0
945	1113.59	203.325	0
946	1114.92	170.262	0
947	1116.24	196.307	0
948	1117.57	201.307	0
949	1118.89	180.274	0
950	1120.22	184.288	0
951	1121.54	193.294	0
952	1122.86	202.324	0
953	1124.19	174.26	0
954	1125.51	176.271	0
955	1126.84	160.255	0
956	1128.16	147.236	0
957	1129.49	167.268	0
958	1130.81	164.251	0
959	1132.14	143.226	0
960	1133.46	164.251	0
961	1134.78	153.236	0
962	1136.11	160.247	0
963	1137.43	143.222	0
964	1138.76	176.268	0
965	1140.08	145.226	0
966	1141.41	145.217	0
967	1142.73	157.241	0
968	1144.05	160.256	0
969	1145.38	172.277	0
970	1146.7	154.231	0
971	1148.03	175.274	0
972	1149.35	185.285	0
973	1150.68	186.287	0
974	1152	199.314	0
975	1153.33	174.277	0
976	1154.65	146.224	0
977	1155.97	128.197	0
978	1157.3	159.245	0
979	1158.62	147.23	0
980	1159.95	139.215	0
981	1161.27	163.259	0
982	1162.6	170.258	0
983	1163.92	164.255	0
984	1165.24	154.243	0
985	1166.57	147.232	0
986	1167.89	142.219	0
987	1169.22	134.21	0
988	1170.54	122.189	0
989	1171.87	129.205	0
990	1173.19	139.22	0
991	1174.52	152.236	0
992	1175.84	150.232	0
993	1177.16	109.164	0
994	1178.49	145.23	0
995	1179.81	121.188	0
996	1181.14	113.178	0
997	1182.46	134.211	0
998	1183.79	110.174	0
999	1185.11	128.204	0
1000	1186.43	119.18	0
1001	1187.76	130.196	0
1002	1189.08	121.182	0
1003	1190.41	132.201	0
1004	1191.73	121.19	0
1005	1193.06	118.183	0
1006	1194.38	104.157	0
1007	1195.7	130.202	0
1008	1197.03	116.181	0
1009	1198.35	117.184	0
1010	1199.68	109.173	0
1011	1201	104.164	0
1012	1202.33	139.214	0
1013	1203.65	109.171	0
1014	1204.98	107.168	0
1015	1206.3	96.1538	0
1016	1207.62	88.1351	0
1017	1208.95	107.166	0
1018	1210.27	97.1558	0
1019	1211.6	110.17	0
1020	1212.92	88.1403	0
1021	1214.25	95.1455	0
1022	1215.57	103.16	0
1023	1216.89	93.1497	0
1024	1218.22	90.1394	0
1025	1219.54	112.178	0
1026	1220.87	87.1339	0
1027	1222.19	89.1433	0
1028	1223.52	100.162	0
1029	1224.84	97.1437	0
1030	1226.17	98.1578	0
1031	1227.49	105.164	0
1032	1228.81	88.1406	0
1033	1230.14	87.1393	0
1034	1231.46	83.1269	0
1035	1232.79	89.1399	0
1036	1234.11	85.1311	0
1037	1235.44	75.1162	0
1038	1236.76	88.1344	0
1039	1238.08	83.1298	0
1040	1239.41	97.1462	0
1041	1240.73	79.1211	0
1042	1242.06	89.1409	0
1043	1243.38	105.157	0
1044	1244.71	145.225	0
1045	1246.03	231.366	0
1046	1247.36	188.296	0
1047	1248.68	118.18	0
1048	1250	81.1278	0
1049	1251.33	74.1162	0
1050	1252.65	103.164	0
1051	1253.98	109.181	0
1052	1255.3	85.133	0
1053	1256.63	87.1377	0
1054	1257.95	88.1316	0
1055	1259.27	82.1278	0
1056	1260.6	96.1537	0
1057	1261.92	75.1138	0
1058	1263.25	85.1351	0
1059	1264.57	91.1339	0
1060	1265.9	94.1496	0
1061	1267.22	77.1223	0
1062	1268.55	104.16	0
1063	1269.87	135.208	0
1064	1271.19	110.163	0
1065	1272.52	90.1393	0
1066	1273.84	82.1268	0
1067	1275.17	137.211	0
1068	1276.49	181.288	0
1069	1277.82	133.206	0
1070	1279.14	103.163	0
1071	1280.46	108.166	0
1072	1281.79	94.1428	0
1073	1283.11	78.1262	0
1074	1284.44	79.1203	0
1075	1285.76	85.1314	0
1076	1287.09	67.0984	0
1077	1288.41	86.1406	0
1078	1289.73	101.161	0
1079	1291.06	87.1397	0
1080	1292.38	76.1116	0
1081	1293.71	79.124	0
1082	1295.03	85.1308	0
1083	1296.36	65.102	0
1084	1297.68	68.1077	0
1085	1299.01	93.148	0
1086	1300.33	69.1141	0
1087	1301.65	90.1348	0
1088	1302.98	85.1338	0
1089	1304.3	74.1157	0
1090	1305.63	87.1369	0
1091	1306.95	88.1403	0
1092	1308.28	72.1154	0
1093	1309.6	92.1423	0
1094	1310.92	68.1049	0
1095	1312.25	68.1037	0
1096	1313.57	77.1156	0
1097	1314.9	87.136	0
1098	1316.22	96.1482	0
1099	1317.55	96.1515	0
1100	1318.87	81.1219	0
1101	1320.2	76.1161	0
1102	1321.52	78.118	0
1103	1322.84	79.126	0
1104	1324.17	93.1484	0
